"ensembl_id","Neurons"
"ENSG00000154277",583.0545273
"ENSG00000118939",16.83460698
"ENSG00000116750",13.19104945
"ENSG00000102595",23.30164081
"ENSG00000140474",30.86664058
"ENSG00000130477",10.76633493
"ENSG00000137766",13.51606996
"ENSG00000156687",32.94255716
"ENSG00000133958",29.16375128
"ENSG00000144406",27.03973434
"ENSG00000183696",12.57338197
"ENSG00000007001",16.16148561
"ENSG00000156467",20.1489291
"ENSG00000010256",28.59379695
"ENSG00000140740",47.17458843
"ENSG00000173660",191.4096588
"ENSG00000188690",11.83057325
"ENSG00000173915",204.880826
"ENSG00000102226",46.21953215
"ENSG00000036672",8.221072332
"ENSG00000124422",33.81883051
"ENSG00000048028",9.528149752
"ENSG00000077254",37.9541735
"ENSG00000114374",13.37684497
"ENSG00000117533",10.84765619
"ENSG00000171724",13.26263078
"ENSG00000213585",58.21844338
"ENSG00000165637",33.58535836
"ENSG00000078668",100.6111019
"ENSG00000028203",25.27513739
"ENSG00000146469",618.2634393
"ENSG00000160131",15.39998009
"ENSG00000197969",9.837574979
"ENSG00000184056",4.604461016
"ENSG00000069329",23.94293339
"ENSG00000006715",19.03893298
"ENSG00000141252",6.720412264
"ENSG00000163032",284.6850613
"ENSG00000170419",16.37729198
"ENSG00000110002",5.600240986
"ENSG00000188730",6.952832277
"ENSG00000174453",13.94293406
"ENSG00000112290",75.30860182
"ENSG00000185274",46.27734315
"ENSG00000138442",6.282663277
"ENSG00000157796",14.6086647
"ENSG00000085433",30.86233582
"ENSG00000196363",6.1735092
"ENSG00000005448",8.283729532
"ENSG00000140395",14.9915342
"ENSG00000091157",20.10162876
"ENSG00000147548",25.39299111
"ENSG00000122574",8.413909506
"ENSG00000169884",7.985924432
"ENSG00000176871",28.07033701
"ENSG00000075035",3.981809012
"ENSG00000123124",17.17062635
"ENSG00000206579",14.52442736
"ENSG00000171044",31.05798098
"ENSG00000196419",29.02923262
"ENSG00000134684",10.52830311
"ENSG00000163872",8.555953874
"ENSG00000127337",10.77041085
"ENSG00000119596",16.03472402
"ENSG00000100027",6.120925853
"ENSG00000090238",39.2679226
"ENSG00000166793",5.063723216
"ENSG00000119801",49.37418623
"ENSG00000166913",117.8146189
"ENSG00000170027",114.2429876
"ENSG00000128245",227.2309198
"ENSG00000164924",99.3474241
"ENSG00000176261",18.43944889
"ENSG00000100722",15.93522186
"ENSG00000065548",40.61719722
"ENSG00000144161",9.877066369
"ENSG00000174460",19.37607509
"ENSG00000121766",48.40684406
"ENSG00000204186",10.70742413
"ENSG00000177054",4.62186316
"ENSG00000175893",24.74987837
"ENSG00000177108",7.226786194
"ENSG00000184307",5.245622906
"ENSG00000160445",17.18019353
"ENSG00000158552",10.51341228
"ENSG00000169946",22.22412399
"ENSG00000157077",23.42970904
"ENSG00000155592",2.734447556
"ENSG00000146007",29.29326946
"ENSG00000165061",50.69081758
"ENSG00000147130",7.800993692
"ENSG00000105708",6.773226204
"ENSG00000005801",12.82756426
"ENSG00000196793",3.912417256
"ENSG00000198105",20.72894873
"ENSG00000175395",29.82820309
"ENSG00000198169",11.83068415
"ENSG00000198039",5.257230344
"ENSG00000188994",29.4060825
"ENSG00000168661",8.525406667
"ENSG00000131845",3.143120644
"ENSG00000161298",7.663905454
"ENSG00000144331",48.41090444
"ENSG00000151789",57.30235654
"ENSG00000124613",2.782218992
"ENSG00000197024",4.679312245
"ENSG00000197050",8.679262136
"ENSG00000173275",5.452902677
"ENSG00000173258",37.24375976
"ENSG00000196268",5.341750987
"ENSG00000175322",7.580202992
"ENSG00000186020",11.3939338
"ENSG00000171817",21.54740594
"ENSG00000198466",3.307347778
"ENSG00000183309",5.118887668
"ENSG00000198046",6.17700899
"ENSG00000147180",17.702065
"ENSG00000175691",2.42281719
"ENSG00000170396",33.16385366
"ENSG00000167232",18.52346919
"ENSG00000132485",89.3626982
"ENSG00000121413",10.83768646
"ENSG00000086827",5.647561534
"ENSG00000162378",17.89648688
